	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	false_discovery_rate	negative_predictive_value	positive_likelyhood_ratio	negative_likelyhood_ratio	false_omission_rate	diagnostic_odds_ratio	matthews_correlation_coefficient	threat_score	markedness	informedness	accuracy	precision	fall_out	prevalence_threshold	prevalence	recall	miss_rate	f1_score	specificity	fowlkes_mallows_index	balanced_accuracy	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')
1	test	0.007185042262073829	1.0	False	False	0.0	0.5539437896645512	inf	0.8052373158756138	0.4460562103354488	inf	0.3284624473651477	0.19476268412438624	0.5539437896645512	0.19476268412438635	0.5973813420621932	1.0	0.0	0.0	0.5	0.19476268412438624	0.8052373158756138	0.32602739726027397	1.0	0.4413192541963088	0.5973813420621932	0.9917577634261132	0.9898744292502867	3.7900664806365967	0.0034160614013671875	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18549489974975586	1.2159347534179688e-05	3.814697265625e-06	1.430511474609375e-06		210	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.0029222676797194813	0.9345937659683189	341.2000000000044	0.06998359759431381	0.06540623403168115	4875.428125000064	0.9295738457337591	0.9276780859162589	0.9316714982885994	0.9274809160305344	0.9637404580152672	0.9970777323202805	0.0027262813522355156	0.051356848390446797	0.5	0.9302071973827699	0.06979280261723009	0.9624823695345557	0.9972737186477645	0.9630622425131284	0.9637404580152672	0.9992235152320936	0.9989012977326347	3.7919578552246094	0.003312826156616211	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.1875321865081787	1.0967254638671875e-05	3.337860107421875e-06	1.6689300537109375e-06		252	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.0	0.9105812220566318	inf	0.09819967266775775	0.08941877794336811	inf	0.9061801388870007	0.9018003273322422	0.9105812220566318	0.9018003273322424	0.9509001636661211	1.0	0.0	0.0	0.5	0.9018003273322422	0.09819967266775775	0.9483648881239243	1.0	0.9496316798276279	0.9509001636661212	0.9973929942328452	0.9973724305718318	3.7919578552246094	0.003312826156616211	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.1875321865081787	1.0967254638671875e-05	3.337860107421875e-06	1.6689300537109375e-06		252	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.0	0.5323657474600871	inf	0.8784078516902945	0.4676342525399129	inf	0.25442384896108733	0.12159214830970556	0.5323657474600871	0.12159214830970555	0.5607960741548528	1.0	0.0	0.0	0.5	0.12159214830970556	0.8784078516902945	0.21682061254253768	1.0	0.3487006571684452	0.5607960741548528	0.9997605213054279	0.9991534579496685	3.831127405166626	0.003914356231689453	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.1875321865081787	1.0967254638671875e-05	3.337860107421875e-06	1.6689300537109375e-06		252	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.0	0.5313043478260869	inf	0.8821603927986906	0.46869565217391307	inf	0.2502172968684897	0.11783960720130933	0.531304347826087	0.11783960720130926	0.5589198036006546	1.0	0.0	0.0	0.5	0.11783960720130933	0.8821603927986906	0.2108345534407028	1.0	0.3432777406143738	0.5589198036006546	0.9992781011515559	0.9974367166112365	3.831127405166626	0.003914356231689453	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.1875321865081787	1.0967254638671875e-05	3.337860107421875e-06	1.6689300537109375e-06		252	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.0	0.5323657474600871	inf	0.8784078516902945	0.4676342525399129	inf	0.25442384896108733	0.12159214830970556	0.5323657474600871	0.12159214830970555	0.5607960741548528	1.0	0.0	0.0	0.5	0.12159214830970556	0.8784078516902945	0.21682061254253768	1.0	0.3487006571684452	0.5607960741548528	0.9997605213054279	0.9991534579496685	3.7199792861938477	0.0031037330627441406	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.1875321865081787	1.0967254638671875e-05	3.337860107421875e-06	1.6689300537109375e-06		252	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.0	0.5313043478260869	inf	0.8821603927986906	0.46869565217391307	inf	0.2502172968684897	0.11783960720130933	0.531304347826087	0.11783960720130926	0.5589198036006546	1.0	0.0	0.0	0.5	0.11783960720130933	0.8821603927986906	0.2108345534407028	1.0	0.3432777406143738	0.5589198036006546	0.9992781011515559	0.9974367166112365	3.7199792861938477	0.0031037330627441406	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.1875321865081787	1.0967254638671875e-05	3.337860107421875e-06	1.6689300537109375e-06		252	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.0	0.5323657474600871	inf	0.8784078516902945	0.4676342525399129	inf	0.25442384896108733	0.12159214830970556	0.5323657474600871	0.12159214830970555	0.5607960741548528	1.0	0.0	0.0	0.5	0.12159214830970556	0.8784078516902945	0.21682061254253768	1.0	0.3487006571684452	0.5607960741548528	0.9997605213054279	0.9991534579496685	3.7090964317321777	0.0035033226013183594	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.1875321865081787	1.0967254638671875e-05	3.337860107421875e-06	1.6689300537109375e-06		252	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.0	0.5313043478260869	inf	0.8821603927986906	0.46869565217391307	inf	0.2502172968684897	0.11783960720130933	0.531304347826087	0.11783960720130926	0.5589198036006546	1.0	0.0	0.0	0.5	0.11783960720130933	0.8821603927986906	0.2108345534407028	1.0	0.3432777406143738	0.5589198036006546	0.9992781011515559	0.9974367166112365	3.7090964317321777	0.0035033226013183594	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.1875321865081787	1.0967254638671875e-05	3.337860107421875e-06	1.6689300537109375e-06		252	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.0	0.7522559474979491	inf	0.3293347873500545	0.24774405250205087	inf	0.7102900076700349	0.6706652126499455	0.7522559474979491	0.6706652126499455	0.8353326063249727	1.0	0.0	0.0	0.5	0.6706652126499455	0.3293347873500545	0.8028720626631853	1.0	0.818941519676433	0.8353326063249727	0.9999693776467524	0.9996967133031195	3.8120603561401367	0.0047719478607177734	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.1875321865081787	1.0967254638671875e-05	3.337860107421875e-06	1.6689300537109375e-06		252	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.0	0.5595238095238095	inf	0.7872340425531915	0.44047619047619047	inf	0.3450327796711771	0.2127659574468085	0.5595238095238095	0.2127659574468086	0.6063829787234043	1.0	0.0	0.0	0.5	0.2127659574468085	0.7872340425531915	0.3508771929824561	1.0	0.46126560401444255	0.6063829787234043	0.9889418221851972	0.9866170037553831	3.8120603561401367	0.0047719478607177734	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.1875321865081787	1.0967254638671875e-05	3.337860107421875e-06	1.6689300537109375e-06		252	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.0029274004683840227	0.9331632653061225	340.6000000000044	0.07162383816293053	0.06683673469387755	4755.400000000064	0.92803790937077	0.9260467645459489	0.9302358648377385	0.9258451472191931	0.9629225736095965	0.997072599531616	0.0027262813522355156	0.051399739479983664	0.5	0.9285714285714286	0.0714285714285714	0.9616036137775268	0.9972737186477645	0.9622126210648562	0.9629225736095965	0.9989862663205251	0.9985995192913517	3.8270304203033447	0.003476858139038086	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18845510482788086	1.1205673217773438e-05	2.6226043701171875e-06	1.9073486328125e-06		294	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.0017985611510791255	0.9159159159159159	555.0000000000108	0.09180327868852459	0.08408408408408409	6045.535714285832	0.9104062999550829	0.9068627450980392	0.9141173547648367	0.90671031096563	0.953355155482815	0.9982014388489209	0.0016366612111292644	0.040719202127760444	0.5	0.9083469721767594	0.09165302782324058	0.9511568123393316	0.9983633387888707	0.952214920383472	0.953355155482815	0.9943942344523882	0.9959304589304794	3.8270304203033447	0.003476858139038086	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18845510482788086	1.1205673217773438e-05	2.6226043701171875e-06	1.9073486328125e-06		294	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.01851851851851849	0.5301274623406721	53.00000000000068	0.8863387978142077	0.4698725376593279	59.796547472257245	0.24088017935118144	0.11534276387377584	0.5116089438221536	0.113413304252999	0.5567066521264995	0.9814814814814815	0.0021810250817884125	0.12077134402462467	0.5	0.11559432933478735	0.8844056706652127	0.20682926829268292	0.9978189749182116	0.3368288788188527	0.5567066521264995	0.9965427957792289	0.9933499713932733	3.695889949798584	0.0035257339477539062	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18845510482788086	1.1205673217773438e-05	2.6226043701171875e-06	1.9073486328125e-06		294	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.022727272727272707	0.537037037037037	42.99999999999938	0.8620689655172413	0.46296296296296297	49.879999999999285	0.2659080117391552	0.1402936378466558	0.5143097643097643	0.13747954173486088	0.5687397708674304	0.9772727272727273	0.00327332242225864	0.13231996486433417	0.5	0.1407528641571195	0.8592471358428805	0.24606580829756797	0.9967266775777414	0.37088264373825297	0.5687397708674304	0.9951837694638126	0.9902951510198177	3.695889949798584	0.0035257339477539062	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18845510482788086	1.1205673217773438e-05	2.6226043701171875e-06	1.9073486328125e-06		294	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.01851851851851849	0.5301274623406721	53.00000000000068	0.8863387978142077	0.4698725376593279	59.796547472257245	0.24088017935118144	0.11534276387377584	0.5116089438221536	0.113413304252999	0.5567066521264995	0.9814814814814815	0.0021810250817884125	0.12077134402462467	0.5	0.11559432933478735	0.8844056706652127	0.20682926829268292	0.9978189749182116	0.3368288788188527	0.5567066521264995	0.9963287366108963	0.9853023155224929	3.798421621322632	0.003466367721557617	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18845510482788086	1.1205673217773438e-05	2.6226043701171875e-06	1.9073486328125e-06		294	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.022727272727272707	0.537037037037037	42.99999999999938	0.8620689655172413	0.46296296296296297	49.879999999999285	0.2659080117391552	0.1402936378466558	0.5143097643097643	0.13747954173486088	0.5687397708674304	0.9772727272727273	0.00327332242225864	0.13231996486433417	0.5	0.1407528641571195	0.8592471358428805	0.24606580829756797	0.9967266775777414	0.37088264373825297	0.5687397708674304	0.99473509392721	0.9787965959642503	3.798421621322632	0.003466367721557617	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18845510482788086	1.1205673217773438e-05	2.6226043701171875e-06	1.9073486328125e-06		294	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.01851851851851849	0.5301274623406721	53.00000000000068	0.8863387978142077	0.4698725376593279	59.796547472257245	0.24088017935118144	0.11534276387377584	0.5116089438221536	0.113413304252999	0.5567066521264995	0.9814814814814815	0.0021810250817884125	0.12077134402462467	0.5	0.11559432933478735	0.8844056706652127	0.20682926829268292	0.9978189749182116	0.3368288788188527	0.5567066521264995	0.9965593704995547	0.9935416815598757	3.815289258956909	0.004035234451293945	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18845510482788086	1.1205673217773438e-05	2.6226043701171875e-06	1.9073486328125e-06		294	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.022727272727272707	0.537037037037037	42.99999999999938	0.8620689655172413	0.46296296296296297	49.879999999999285	0.2659080117391552	0.1402936378466558	0.5143097643097643	0.13747954173486088	0.5687397708674304	0.9772727272727273	0.00327332242225864	0.13231996486433417	0.5	0.1407528641571195	0.8592471358428805	0.24606580829756797	0.9967266775777414	0.37088264373825297	0.5687397708674304	0.9951817604688726	0.9902812707873203	3.815289258956909	0.004035234451293945	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18845510482788086	1.1205673217773438e-05	2.6226043701171875e-06	1.9073486328125e-06		294	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.0	0.7452255180820804	inf	0.3418756815703381	0.25477448191791957	inf	0.7003220945851707	0.6581243184296619	0.7452255180820804	0.6581243184296619	0.829062159214831	1.0	0.0	0.0	0.5	0.6581243184296619	0.3418756815703381	0.7938178230845117	1.0	0.8112486169046218	0.829062159214831	0.9999046396135518	0.9996308196092463	3.800682306289673	0.0034499168395996094	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18845510482788086	1.1205673217773438e-05	2.6226043701171875e-06	1.9073486328125e-06		294	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.0	0.5529411764705883	inf	0.8085106382978724	0.4470588235294118	inf	0.3253956867279843	0.19148936170212766	0.5529411764705883	0.1914893617021276	0.5957446808510638	1.0	0.0	0.0	0.5	0.19148936170212766	0.8085106382978724	0.32142857142857145	1.0	0.4375949744936837	0.5957446808510638	0.9868892990214855	0.9845048348486973	3.800682306289673	0.0034499168395996094	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18845510482788086	1.1205673217773438e-05	2.6226043701171875e-06	1.9073486328125e-06		294	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.001769911504424737	0.9280283831728332	564.0000000000073	0.07755324959038777	0.07197161682716675	7272.422535211361	0.9235943248565761	0.9210669569951007	0.9262584716684086	0.9209378407851689	0.9604689203925845	0.9982300884955753	0.0016357688113413094	0.040406188586280097	0.5	0.9225736095965104	0.07742639040348964	0.9589118730518561	0.9983642311886587	0.95965657187934	0.9604689203925845	0.9994106683521844	0.9990962073408769	3.8068337440490723	0.0033063888549804688	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18800806999206543	1.049041748046875e-05	2.86102294921875e-06	1.9073486328125e-06		336	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.0	0.9146706586826348	inf	0.09328968903436985	0.08532934131736528	inf	0.9106817871052816	0.9067103109656302	0.9146706586826348	0.90671031096563	0.953355155482815	1.0	0.0	0.0	0.5	0.9067103109656302	0.09328968903436985	0.9510729613733906	1.0	0.9522133747042362	0.953355155482815	0.9971271372357837	0.9972070006875651	3.8068337440490723	0.0033063888549804688	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18800806999206543	1.049041748046875e-05	2.86102294921875e-06	1.9073486328125e-06		336	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.008968609865470878	0.5317851959361393	110.50000000000142	0.8804585152838428	0.4682148040638607	125.50278983261165	0.24986019247748037	0.12037037037037036	0.5228165860706684	0.11941112322791714	0.5597055616139586	0.9910313901345291	0.0010905125408942062	0.08686664859191107	0.5	0.12050163576881134	0.8794983642311887	0.21487603305785125	0.9989094874591058	0.34557329701446815	0.5597055616139586	0.9981298809949946	0.9964449348493898	3.828425645828247	0.0037734508514404297	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18800806999206543	1.049041748046875e-05	2.86102294921875e-06	1.9073486328125e-06		336	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.012658227848101222	0.5336832895888014	78.0000000000015	0.8737704918032787	0.4663167104111986	89.26829268292855	0.25624421195501823	0.12745098039215685	0.5210250617407002	0.12602291325695592	0.563011456628478	0.9873417721518988	0.0016366612111292644	0.10171118008217894	0.5	0.1276595744680851	0.8723404255319149	0.22608695652173913	0.9983633387888707	0.35502623915349757	0.563011456628478	0.9971371822104838	0.9936131344430225	3.828425645828247	0.0037734508514404297	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18800806999206543	1.049041748046875e-05	2.86102294921875e-06	1.9073486328125e-06		336	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.007185042262073829	1.0	False	False	0.008968609865470878	0.5317851959361393	110.50000000000142	0.8804585152838428	0.4682148040638607	125.50278983261165	0.24986019247748037	0.12037037037037036	0.5228165860706684	0.11941112322791714	0.5597055616139586	0.9910313901345291	0.0010905125408942062	0.08686664859191107	0.5	0.12050163576881134	0.8794983642311887	0.21487603305785125	0.9989094874591058	0.34557329701446815	0.5597055616139586	0.9980026347115969	0.9916065572907093	3.814246892929077	0.003420591354370117	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18800806999206543	1.049041748046875e-05	2.86102294921875e-06	1.9073486328125e-06		336	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.007185042262073829	1.0	False	False	0.012658227848101222	0.5336832895888014	78.0000000000015	0.8737704918032787	0.4663167104111986	89.26829268292855	0.25624421195501823	0.12745098039215685	0.5210250617407002	0.12602291325695592	0.563011456628478	0.9873417721518988	0.0016366612111292644	0.10171118008217894	0.5	0.1276595744680851	0.8723404255319149	0.22608695652173913	0.9983633387888707	0.35502623915349757	0.563011456628478	0.9969416400363226	0.987353847807666	3.814246892929077	0.003420591354370117	Edge Prediction	Perceptron	Ensmallen	(SLDB | HomoSapiens)	16715	510505	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""SLI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	2.86102294921875e-06	1.6689300537109375e-06	0.18800806999206543	1.049041748046875e-05	2.86102294921875e-06	1.9073486328125e-06		336	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
